44493,0002,00026,119541,SAN LEANDRO,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0111,NORTHERN CALIFORNIA DIVISION,,ORG_011121,EAST BAY REGION,,ORG_0111212,CENTRAL EAST BAY AREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-03-26 05:01:05,N,,2015-05-31 16:32:18,591000008,2016-03-26 05:01:05,591000315
44494,0002,00027,119542,SAN LORENZO,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0111,NORTHERN CALIFORNIA DIVISION,,ORG_011121,EAST BAY REGION,,ORG_0111212,CENTRAL EAST BAY AREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
44495,0002,00101,119543,OAKLAND MAIN,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0111,NORTHERN CALIFORNIA DIVISION,,ORG_011121,EAST BAY REGION,,ORG_0111212,CENTRAL EAST BAY AREA,,ORG_01112121,OAKLAND MAIN ROLLUP,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
44496,0002,00124,119545,MEDICAL CENTER HILL (CLOSED 07-14),RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0111,NORTHERN CALIFORNIA DIVISION,,ORG_011121,EAST BAY REGION,,ORG_0111212,CENTRAL EAST BAY AREA,,ORG_01112121,OAKLAND MAIN ROLLUP,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
44497,0002,00119,119544,WASHINGTON MANOR,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0111,NORTHERN CALIFORNIA DIVISION,,ORG_011121,EAST BAY REGION,,ORG_0111212,CENTRAL EAST BAY AREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
44498,0002,00268,119546,FRUITVALE STATION,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0111,NORTHERN CALIFORNIA DIVISION,,ORG_011121,EAST BAY REGION,,ORG_0111212,CENTRAL EAST BAY AREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
44499,0002,00605,119547,CASTRO VALLEY,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0111,NORTHERN CALIFORNIA DIVISION,,ORG_011121,EAST BAY REGION,,ORG_0111212,CENTRAL EAST BAY AREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
44500,0002,00607,119548,TEMESCAL,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0111,NORTHERN CALIFORNIA DIVISION,,ORG_011121,EAST BAY REGION,,ORG_0111212,CENTRAL EAST BAY AREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2015-11-21 06:01:13,N,,2015-05-31 16:32:18,591000008,2015-11-21 06:01:13,591000189
44501,0002,00016,119549,MCKEE-WHITE,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0111,NORTHERN CALIFORNIA DIVISION,,ORG_011121,EAST BAY REGION,,ORG_0111213,SOUTHERN EAST BAY AREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-03-26 05:01:05,N,,2015-05-31 16:32:18,591000008,2016-03-26 05:01:05,591000315
44502,0002,00022,119550,MILPITAS,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0111,NORTHERN CALIFORNIA DIVISION,,ORG_011121,EAST BAY REGION,,ORG_0111213,SOUTHERN EAST BAY AREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
